      0.3177     -1.6787     -4.1931      6.3179
      0.3180     -1.6773     -4.1882      6.2961
      0.3182     -1.6759     -4.1833      6.2743
      0.3185     -1.6744     -4.1784      6.2526
      0.3188     -1.6730     -4.1735      6.2309
      0.3191     -1.6716     -4.1686      6.2093
      0.3193     -1.6702     -4.1637      6.1877
      0.3196     -1.6687     -4.1588      6.1662
      0.3199     -1.6673     -4.1540      6.1448
      0.3201     -1.6659     -4.1491      6.1234
      0.3204     -1.6645     -4.1442      6.1020
      0.3207     -1.6631     -4.1394      6.0807
      0.3210     -1.6616     -4.1345      6.0595
      0.3212     -1.6602     -4.1297      6.0383
      0.3215     -1.6588     -4.1248      6.0171
      0.3218     -1.6574     -4.1200      5.9960
      0.3221     -1.6560     -4.1152      5.9750
      0.3223     -1.6546     -4.1104      5.9540
      0.3226     -1.6532     -4.1056      5.9331
      0.3229     -1.6518     -4.1008      5.9122
      0.3232     -1.6504     -4.0960      5.8914
      0.3234     -1.6490     -4.0912      5.8706
      0.3237     -1.6476     -4.0864      5.8498
      0.3240     -1.6461     -4.0816      5.8292
      0.3243     -1.6447     -4.0768      5.8085
      0.3245     -1.6433     -4.0721      5.7879
      0.3248     -1.6419     -4.0673      5.7674
      0.3251     -1.6405     -4.0626      5.7469
      0.3254     -1.6392     -4.0578      5.7265
      0.3256     -1.6378     -4.0531      5.7061
      0.3259     -1.6364     -4.0483      5.6858
      0.3262     -1.6350     -4.0436      5.6655
      0.3265     -1.6336     -4.0389      5.6453
      0.3268     -1.6322     -4.0342      5.6251
      0.3270     -1.6308     -4.0295      5.6050
      0.3273     -1.6294     -4.0247      5.5849
      0.3276     -1.6280     -4.0200      5.5648
      0.3279     -1.6266     -4.0154      5.5449
      0.3282     -1.6252     -4.0107      5.5249
      0.3284     -1.6239     -4.0060      5.5050
      0.3287     -1.6225     -4.0013      5.4852
      0.3290     -1.6211     -3.9967      5.4654
      0.3293     -1.6197     -3.9920      5.4457
      0.3296     -1.6183     -3.9873      5.4260
      0.3298     -1.6170     -3.9827      5.4063
      0.3301     -1.6156     -3.9780      5.3867
      0.3304     -1.6142     -3.9734      5.3672
      0.3307     -1.6128     -3.9688      5.3477
      0.3310     -1.6115     -3.9641      5.3282
      0.3312     -1.6101     -3.9595      5.3088
      0.3315     -1.6087     -3.9549      5.2895
      0.3318     -1.6073     -3.9503      5.2702
      0.3321     -1.6060     -3.9457      5.2509
      0.3324     -1.6046     -3.9411      5.2317
      0.3327     -1.6032     -3.9365      5.2125
      0.3329     -1.6019     -3.9319      5.1934
      0.3332     -1.6005     -3.9274      5.1744
      0.3335     -1.5991     -3.9228      5.1553
      0.3338     -1.5978     -3.9182      5.1364
      0.3341     -1.5964     -3.9137      5.1174
      0.3344     -1.5951     -3.9091      5.0985
      0.3346     -1.5937     -3.9046      5.0797
      0.3349     -1.5924     -3.9000      5.0609
